timestamp;val
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6574
1,57579E+12;32,6573
1,57579E+12;32,6573
1,57579E+12;32,6573
1,57579E+12;32,6573
1,57579E+12;32,6573
1,57579E+12;32,6572
1,57579E+12;32,6572
1,57579E+12;32,6572
1,57579E+12;32,6572
1,57579E+12;32,6572
1,57579E+12;32,6571
1,57579E+12;32,6571
1,57579E+12;32,657
1,57579E+12;32,657
1,57579E+12;32,6569
1,57579E+12;32,6569
1,57579E+12;32,6569
1,57579E+12;32,6568
1,57579E+12;32,6568
1,57579E+12;32,6567
1,57579E+12;32,6567
1,57579E+12;32,6567
1,57579E+12;32,6566
1,57579E+12;32,6566
1,57579E+12;32,6565
1,57579E+12;32,6565
1,57579E+12;32,6564
1,57579E+12;32,6564
1,57579E+12;32,6563
1,57579E+12;32,6563
1,57579E+12;32,6562
1,57579E+12;32,6561
1,57579E+12;32,6561
1,57579E+12;32,656
1,57579E+12;32,6559
1,57579E+12;32,6559
1,57579E+12;32,6558
1,57579E+12;32,6558
1,57579E+12;32,6557
1,57579E+12;32,6556
1,57579E+12;32,6556
1,57579E+12;32,6555
1,57579E+12;32,6554
1,57579E+12;32,6554
1,57579E+12;32,6553
1,57579E+12;32,6553
1,57579E+12;32,6552
1,57579E+12;32,6551
1,57579E+12;32,655
1,57579E+12;32,6549
1,57579E+12;32,6549
1,57579E+12;32,6548
1,57579E+12;32,6547
1,57579E+12;32,6546
1,57579E+12;32,6545
1,57579E+12;32,6544
1,57579E+12;32,6544
1,57579E+12;32,6543
1,57579E+12;32,6542
1,57579E+12;32,6541
1,57579E+12;32,654
1,57579E+12;32,6539
1,57579E+12;32,6539
1,57579E+12;32,6538
1,57579E+12;32,6537
1,57579E+12;32,6536
1,57579E+12;32,6535
1,57579E+12;32,6534
1,57579E+12;32,6533
1,57579E+12;32,6533
1,57579E+12;32,6532
1,57579E+12;32,6531
1,57579E+12;32,653
1,57579E+12;32,6529
1,57579E+12;32,6528
1,57579E+12;32,6528
1,57579E+12;32,6526
1,57579E+12;32,6525
1,57579E+12;32,6524
1,57579E+12;32,6523
1,57579E+12;32,6522
1,57579E+12;32,6521
1,57579E+12;32,652
1,57579E+12;32,6519
1,57579E+12;32,6518
1,57579E+12;32,6517
1,57579E+12;32,6516
1,57579E+12;32,6515
1,57579E+12;32,6514
1,57579E+12;32,6513
1,57579E+12;32,6512
1,57579E+12;32,6511
1,57579E+12;32,651
1,57579E+12;32,6509
1,57579E+12;32,6508
1,57579E+12;32,6507
1,57579E+12;32,6505
1,57579E+12;32,6504
1,57579E+12;32,6503
1,57579E+12;32,6502
1,57579E+12;32,6501
1,57579E+12;32,65
1,57579E+12;32,6499
1,57579E+12;32,6498
1,57579E+12;32,6497
1,57579E+12;32,6496
1,57579E+12;32,6495
1,57579E+12;32,6494
1,57579E+12;32,6493
1,57579E+12;32,6492
1,57579E+12;32,6491
1,57579E+12;32,649
1,57579E+12;32,6489
1,57579E+12;32,6488
1,57579E+12;32,6487
1,57579E+12;32,6486
1,57579E+12;32,6484
1,57579E+12;32,6483
1,57579E+12;32,6482
1,57579E+12;32,6481
1,57579E+12;32,648
1,57579E+12;32,6479
1,57579E+12;32,6478
1,57579E+12;32,6477
1,57579E+12;32,6476
1,57579E+12;32,6475
1,57579E+12;32,6473
1,57579E+12;32,6472
1,57579E+12;32,6471
1,57579E+12;32,647
1,57579E+12;32,6469
1,57579E+12;32,6468
1,57579E+12;32,6466
1,57579E+12;32,6465
1,57579E+12;32,6464
1,57579E+12;32,6463
1,57579E+12;32,6462
1,57579E+12;32,6461
1,57579E+12;32,646
1,57579E+12;32,6458
1,57579E+12;32,6457
1,57579E+12;32,6456
1,57579E+12;32,6455
1,57579E+12;32,6454
1,57579E+12;32,6453
1,57579E+12;32,6451
1,57579E+12;32,645
1,57579E+12;32,6449
1,57579E+12;32,6448
1,57579E+12;32,6447
1,57579E+12;32,6446
1,57579E+12;32,6444
1,57579E+12;32,6443
1,57579E+12;32,6442
1,57579E+12;32,6441
1,57579E+12;32,644
1,57579E+12;32,6439
1,57579E+12;32,6437
1,57579E+12;32,6436
1,57579E+12;32,6435
1,57579E+12;32,6434
1,57579E+12;32,6433
1,57579E+12;32,6432
1,57579E+12;32,6431
1,57579E+12;32,643
1,57579E+12;32,6429
1,57579E+12;32,6427
1,57579E+12;32,6426
1,57579E+12;32,6425
1,57579E+12;32,6424
1,57579E+12;32,6423
1,57579E+12;32,6422
1,57579E+12;32,6421
1,57579E+12;32,642
1,57579E+12;32,6419
1,57579E+12;32,6418
1,57579E+12;32,6417
1,57579E+12;32,6416
1,57579E+12;32,6415
1,57579E+12;32,6414
1,57579E+12;32,6413
1,57579E+12;32,6412
1,57579E+12;32,6411
1,57579E+12;32,641
1,57579E+12;32,6409
1,57579E+12;32,6408
1,57579E+12;32,6407
1,57579E+12;32,6405
1,57579E+12;32,6405
1,57579E+12;32,6403
1,57579E+12;32,6402
1,57579E+12;32,6401
1,57579E+12;32,64
1,57579E+12;32,6399
1,57579E+12;32,6398
1,57579E+12;32,6397
1,57579E+12;32,6396
1,57579E+12;32,6395
1,57579E+12;32,6394
1,57579E+12;32,6393
1,57579E+12;32,6392
1,57579E+12;32,6391
1,57579E+12;32,639
1,57579E+12;32,6389
1,57579E+12;32,6388
1,57579E+12;32,6387
1,57579E+12;32,6386
1,57579E+12;32,6385
1,57579E+12;32,6384
1,57579E+12;32,6382
1,57579E+12;32,6381
1,57579E+12;32,638
1,57579E+12;32,6379
1,57579E+12;32,6378
1,57579E+12;32,6377
1,57579E+12;32,6376
1,57579E+12;32,6375
1,57579E+12;32,6374
1,57579E+12;32,6373
1,57579E+12;32,6372
1,57579E+12;32,6371
1,57579E+12;32,637
1,57579E+12;32,6369
1,57579E+12;32,6368
1,57579E+12;32,6367
1,57579E+12;32,6366
1,57579E+12;32,6365
1,57579E+12;32,6364
1,57579E+12;32,6363
1,57579E+12;32,6361
1,57579E+12;32,636
1,57579E+12;32,6359
1,57579E+12;32,6358
1,57579E+12;32,6357
1,57579E+12;32,6357
1,57579E+12;32,6356
1,57579E+12;32,6355
1,57579E+12;32,6354
1,57579E+12;32,6353
1,57579E+12;32,6352
1,57579E+12;32,6351
1,57579E+12;32,635
1,57579E+12;32,6349
1,57579E+12;32,6348
1,57579E+12;32,6347
1,57579E+12;32,6346
1,57579E+12;32,6345
1,57579E+12;32,6344
1,57579E+12;32,6343
1,57579E+12;32,6342
1,57579E+12;32,6341
1,57579E+12;32,634
1,57579E+12;32,634
1,57579E+12;32,6339
1,57579E+12;32,6338
1,57579E+12;32,6337
1,57579E+12;32,6336
1,57579E+12;32,6335
1,57579E+12;32,6334
1,57579E+12;32,6334
1,57579E+12;32,6333
1,57579E+12;32,6332
1,57579E+12;32,6331
1,57579E+12;32,633
1,57579E+12;32,6329
1,57579E+12;32,6329
1,57579E+12;32,6328
1,57579E+12;32,6327
1,57579E+12;32,6326
1,57579E+12;32,6325
1,57579E+12;32,6324
1,57579E+12;32,6324
1,57579E+12;32,6323
1,57579E+12;32,6322
1,57579E+12;32,6321
1,57579E+12;32,632
1,57579E+12;32,6319
1,57579E+12;32,6319
1,57579E+12;32,6318
1,57579E+12;32,6317
1,57579E+12;32,6316
1,57579E+12;32,6315
1,57579E+12;32,6314
1,57579E+12;32,6314
1,57579E+12;32,6313
1,57579E+12;32,6312
1,57579E+12;32,6311
1,57579E+12;32,631
1,57579E+12;32,6309
1,57579E+12;32,6309
1,57579E+12;32,6308
1,57579E+12;32,6307
1,57579E+12;32,6306
1,57579E+12;32,6305
1,57579E+12;32,6304
1,57579E+12;32,6303
1,57579E+12;32,6303
1,57579E+12;32,6302
1,57579E+12;32,6301
1,57579E+12;32,63
1,57579E+12;32,6299
1,57579E+12;32,6298
1,57579E+12;32,6298
1,57579E+12;32,6297
1,57579E+12;32,6296
1,57579E+12;32,6295
1,57579E+12;32,6294
1,57579E+12;32,6294
1,57579E+12;32,6293
1,57579E+12;32,6292
1,57579E+12;32,6292
1,57579E+12;32,6291
1,57579E+12;32,629
1,57579E+12;32,6289
1,57579E+12;32,6289
1,57579E+12;32,6288
1,57579E+12;32,6287
1,57579E+12;32,6286
1,57579E+12;32,6286
1,57579E+12;32,6285
1,57579E+12;32,6284
1,57579E+12;32,6283
1,57579E+12;32,6283
1,57579E+12;32,6282
1,57579E+12;32,6281
1,57579E+12;32,628
1,57579E+12;32,628
1,57579E+12;32,6279
1,57579E+12;32,6278
1,57579E+12;32,6277
1,57579E+12;32,6277
1,57579E+12;32,6276
1,57579E+12;32,6276
1,57579E+12;32,6275
1,57579E+12;32,6274
1,57579E+12;32,6274
1,57579E+12;32,6273
1,57579E+12;32,6272
1,57579E+12;32,6272
1,57579E+12;32,6271
1,57579E+12;32,627
1,57579E+12;32,627
1,57579E+12;32,6269
1,57579E+12;32,6268
1,57579E+12;32,6268
1,57579E+12;32,6267
1,57579E+12;32,6267
1,57579E+12;32,6266
1,57579E+12;32,6265
1,57579E+12;32,6265
1,57579E+12;32,6264
1,57579E+12;32,6263
1,57579E+12;32,6263
1,57579E+12;32,6262
1,57579E+12;32,6262
1,57579E+12;32,6261
1,57579E+12;32,626
1,57579E+12;32,626
1,57579E+12;32,6259
1,57579E+12;32,6258
1,57579E+12;32,6258
1,57579E+12;32,6257
1,57579E+12;32,6257
1,57579E+12;32,6256
1,57579E+12;32,6255
1,57579E+12;32,6255
1,57579E+12;32,6254
1,57579E+12;32,6253
1,57579E+12;32,6253
1,57579E+12;32,6252
1,57579E+12;32,6252
1,57579E+12;32,6251
1,57579E+12;32,625
1,57579E+12;32,625
1,57579E+12;32,6249
1,57579E+12;32,6248
1,57579E+12;32,6248
1,57579E+12;32,6247
1,57579E+12;32,6246
1,57579E+12;32,6246
1,57579E+12;32,6245
1,57579E+12;32,6245
1,57579E+12;32,6244
1,57579E+12;32,6243
1,57579E+12;32,6243
1,57579E+12;32,6242
1,57579E+12;32,6241
1,57579E+12;32,6241
1,57579E+12;32,624
1,57579E+12;32,624
1,57579E+12;32,6239
1,57579E+12;32,6238
1,57579E+12;32,6238
1,57579E+12;32,6237
1,57579E+12;32,6236
1,57579E+12;32,6236
1,57579E+12;32,6235
1,57579E+12;32,6234
1,57579E+12;32,6234
1,57579E+12;32,6233
1,57579E+12;32,6233
1,57579E+12;32,6232
1,57579E+12;32,6231
1,57579E+12;32,6231
1,57579E+12;32,623
1,57579E+12;32,623
1,57579E+12;32,6229
1,57579E+12;32,6228
1,57579E+12;32,6228
1,57579E+12;32,6227
1,57579E+12;32,6227
1,57579E+12;32,6226
1,57579E+12;32,6226
1,57579E+12;32,6225
1,57579E+12;32,6225
1,57579E+12;32,6224
1,57579E+12;32,6224
1,57579E+12;32,6223
1,57579E+12;32,6223
1,57579E+12;32,6222
1,57579E+12;32,6222
1,57579E+12;32,6221
1,57579E+12;32,6221
1,57579E+12;32,622
1,57579E+12;32,622
1,57579E+12;32,6219
1,57579E+12;32,6219
1,57579E+12;32,6218
1,57579E+12;32,6217
1,57579E+12;32,6217
1,57579E+12;32,6216
1,57579E+12;32,6216
1,57579E+12;32,6215
1,57579E+12;32,6215
1,57579E+12;32,6214
1,57579E+12;32,6214
1,57579E+12;32,6213
1,57579E+12;32,6213
1,57579E+12;32,6212
1,57579E+12;32,6212
1,57579E+12;32,6211
1,57579E+12;32,6211
1,57579E+12;32,621
1,57579E+12;32,621
1,57579E+12;32,6209
1,57579E+12;32,6209
1,57579E+12;32,6208
1,57579E+12;32,6208
1,57579E+12;32,6207
1,57579E+12;32,6207
1,57579E+12;32,6206
1,57579E+12;32,6206
1,57579E+12;32,6205
1,57579E+12;32,6205
1,57579E+12;32,6205
1,57579E+12;32,6204
1,57579E+12;32,6204
1,57579E+12;32,6203
1,57579E+12;32,6203
1,57579E+12;32,6202
1,57579E+12;32,6202
1,57579E+12;32,6202
1,57579E+12;32,6201
1,57579E+12;32,6201
1,57579E+12;32,62
1,57579E+12;32,62
1,57579E+12;32,6199
1,57579E+12;32,6199
1,57579E+12;32,6199
1,57579E+12;32,6198
1,57579E+12;32,6198
1,57579E+12;32,6197
1,57579E+12;32,6197
1,57579E+12;32,6197
1,57579E+12;32,6196
1,57579E+12;32,6196
1,57579E+12;32,6195
1,57579E+12;32,6195
1,57579E+12;32,6194
1,57579E+12;32,6194
1,57579E+12;32,6194
1,57579E+12;32,6193
1,57579E+12;32,6193
1,57579E+12;32,6192
1,57579E+12;32,6192
1,57579E+12;32,6191
1,57579E+12;32,6191
1,57579E+12;32,6191
1,57579E+12;32,619
1,57579E+12;32,619
1,57579E+12;32,6189
1,57579E+12;32,6189
1,57579E+12;32,6189
1,57579E+12;32,6188
1,57579E+12;32,6188
1,57579E+12;32,6187
1,57579E+12;32,6187
1,57579E+12;32,6186
1,57579E+12;32,6186
1,57579E+12;32,6186
1,57579E+12;32,6185
1,57579E+12;32,6185
1,57579E+12;32,6184
1,57579E+12;32,6184
1,57579E+12;32,6183
1,57579E+12;32,6183
1,57579E+12;32,6183
1,57579E+12;32,6182
1,57579E+12;32,6182
1,57579E+12;32,6181
1,57579E+12;32,6181
1,57579E+12;32,6181
1,57579E+12;32,618
1,57579E+12;32,618
1,57579E+12;32,6179
1,57579E+12;32,6179
1,57579E+12;32,6178
1,57579E+12;32,6178
1,57579E+12;32,6178
1,57579E+12;32,6177
1,57579E+12;32,6177
1,57579E+12;32,6176
1,57579E+12;32,6176
1,57579E+12;32,6176
1,57579E+12;32,6175
1,57579E+12;32,6175
1,57579E+12;32,6174
1,57579E+12;32,6174
1,57579E+12;32,6173
1,57579E+12;32,6173
1,57579E+12;32,6173
1,57579E+12;32,6172
1,57579E+12;32,6172
1,57579E+12;32,6171
1,57579E+12;32,6171
1,57579E+12;32,6171
1,57579E+12;32,617
1,57579E+12;32,617
1,57579E+12;32,6169
1,57579E+12;32,6169
1,57579E+12;32,6169
1,57579E+12;32,6168
1,57579E+12;32,6168
1,57579E+12;32,6168
1,57579E+12;32,6168
1,57579E+12;32,6167
1,57579E+12;32,6167
1,57579E+12;32,6167
1,57579E+12;32,6166
1,57579E+12;32,6166
1,57579E+12;32,6166
1,57579E+12;32,6165
1,57579E+12;32,6165
1,57579E+12;32,6165
1,57579E+12;32,6164
1,57579E+12;32,6164
1,57579E+12;32,6164
1,57579E+12;32,6163
1,57579E+12;32,6163
1,57579E+12;32,6163
1,57579E+12;32,6162
1,57579E+12;32,6162
1,57579E+12;32,6162
1,57579E+12;32,6162
1,57579E+12;32,6161
1,57579E+12;32,6161
1,57579E+12;32,6161
1,57579E+12;32,616
1,57579E+12;32,616
1,57579E+12;32,616
1,57579E+12;32,6159
1,57579E+12;32,6159
1,57579E+12;32,6159
1,57579E+12;32,6158
1,57579E+12;32,6158
1,57579E+12;32,6158
1,57579E+12;32,6157
1,57579E+12;32,6157
1,57579E+12;32,6157
1,57579E+12;32,6157
1,57579E+12;32,6156
1,57579E+12;32,6156
1,57579E+12;32,6156
1,57579E+12;32,6155
1,57579E+12;32,6155
1,57579E+12;32,6155
1,57579E+12;32,6154
1,57579E+12;32,6154
1,57579E+12;32,6154
1,57579E+12;32,6153
1,57579E+12;32,6153
1,57579E+12;32,6153
1,57579E+12;32,6152
1,57579E+12;32,6152
1,57579E+12;32,6152
1,57579E+12;32,6152
1,57579E+12;32,6151
1,57579E+12;32,6151
1,57579E+12;32,6151
1,57579E+12;32,615
1,57579E+12;32,615
1,57579E+12;32,615
1,57579E+12;32,6149
1,57579E+12;32,6149
1,57579E+12;32,6149
1,57579E+12;32,6148
1,57579E+12;32,6148
1,57579E+12;32,6148
1,57579E+12;32,6147
1,57579E+12;32,6147
1,57579E+12;32,6147
1,57579E+12;32,6146
1,57579E+12;32,6146
1,57579E+12;32,6146
1,57579E+12;32,6145
1,57579E+12;32,6145
1,57579E+12;32,6145
1,57579E+12;32,6145
1,57579E+12;32,6144
1,57579E+12;32,6144
1,57579E+12;32,6144
1,57579E+12;32,6144
1,57579E+12;32,6144
1,57579E+12;32,6143
1,57579E+12;32,6143
1,57579E+12;32,6143
1,57579E+12;32,6143
1,57579E+12;32,6143
1,57579E+12;32,6142
1,57579E+12;32,6142
1,57579E+12;32,6142
1,57579E+12;32,6142
1,57579E+12;32,6141
1,57579E+12;32,6141
1,57579E+12;32,6141
1,57579E+12;32,6141
1,57579E+12;32,6141
1,57579E+12;32,614
1,57579E+12;32,614
1,57579E+12;32,614
1,57579E+12;32,614
1,57579E+12;32,6139
1,57579E+12;32,6139
1,57579E+12;32,6139
1,57579E+12;32,6139
1,57579E+12;32,6139
1,57579E+12;32,6138
1,57579E+12;32,6138
1,57579E+12;32,6138
1,57579E+12;32,6138
1,57579E+12;32,6137
1,57579E+12;32,6137
1,57579E+12;32,6137
1,57579E+12;32,6137
1,57579E+12;32,6137
1,57579E+12;32,6136
1,57579E+12;32,6136
1,57579E+12;32,6136
1,57579E+12;32,6136
1,57579E+12;32,6136
1,57579E+12;32,6135
1,57579E+12;32,6135
1,57579E+12;32,6135
1,57579E+12;32,6135
1,57579E+12;32,6135
1,57579E+12;32,6134
1,57579E+12;32,6134
1,57579E+12;32,6134
1,57579E+12;32,6134
1,57579E+12;32,6133
1,57579E+12;32,6133
1,57579E+12;32,6133
1,57579E+12;32,6133
1,57579E+12;32,6133
1,57579E+12;32,6132
1,57579E+12;32,6132
1,57579E+12;32,6132
1,57579E+12;32,6132
1,57579E+12;32,6132
1,57579E+12;32,6131
1,57579E+12;32,6131
1,57579E+12;32,6131
1,57579E+12;32,6131
1,57579E+12;32,6131
1,57579E+12;32,613
1,57579E+12;32,613
1,57579E+12;32,613
1,57579E+12;32,613
1,57579E+12;32,6129
1,57579E+12;32,6129
1,57579E+12;32,6129
1,57579E+12;32,6129
1,57579E+12;32,6129
1,57579E+12;32,6128
1,57579E+12;32,6128
1,57579E+12;32,6128
1,57579E+12;32,6128
1,57579E+12;32,6128
1,57579E+12;32,6127
1,57579E+12;32,6127
1,57579E+12;32,6127
1,57579E+12;32,6127
1,57579E+12;32,6127
1,57579E+12;32,6126
1,57579E+12;32,6126
1,57579E+12;32,6126
1,57579E+12;32,6126
1,57579E+12;32,6125
1,57579E+12;32,6125
1,57579E+12;32,6125
1,57579E+12;32,6125
1,57579E+12;32,6125
1,57579E+12;32,6124
1,57579E+12;32,6124
1,57579E+12;32,6124
1,57579E+12;32,6124
1,57579E+12;32,6124
1,57579E+12;32,6123
1,57579E+12;32,6123
1,57579E+12;32,6123
1,57579E+12;32,6123
1,57579E+12;32,6123
1,57579E+12;32,6122
1,57579E+12;32,6122
1,57579E+12;32,6122
1,57579E+12;32,6122
1,57579E+12;32,6122
1,57579E+12;32,6121
1,57579E+12;32,6121
1,57579E+12;32,6121
1,57579E+12;32,6121
1,57579E+12;32,612
1,57579E+12;32,612
1,57579E+12;32,612
1,57579E+12;32,612
1,57579E+12;32,612
1,57579E+12;32,6119
1,57579E+12;32,6119
1,57579E+12;32,6119
1,57579E+12;32,6119
1,57579E+12;32,6119
1,57579E+12;32,6118
1,57579E+12;32,6118
1,57579E+12;32,6118
1,57579E+12;32,6118
1,57579E+12;32,6118
1,57579E+12;32,6117
1,57579E+12;32,6117
1,57579E+12;32,6117
1,57579E+12;32,6117
1,57579E+12;32,6116
1,57579E+12;32,6116
1,57579E+12;32,6116
1,57579E+12;32,6116
1,57579E+12;32,6116
1,57579E+12;32,6115
1,57579E+12;32,6115
1,57579E+12;32,6115
1,57579E+12;32,6115
1,57579E+12;32,6115
1,57579E+12;32,6114
1,57579E+12;32,6114
1,57579E+12;32,6114
1,57579E+12;32,6114
1,57579E+12;32,6114
1,57579E+12;32,6113
1,57579E+12;32,6113
1,57579E+12;32,6113
1,57579E+12;32,6113
1,57579E+12;32,6112
1,57579E+12;32,6112
1,57579E+12;32,6112
1,57579E+12;32,6112
1,57579E+12;32,6112
1,57579E+12;32,6111
1,57579E+12;32,6111
1,57579E+12;32,6111
1,57579E+12;32,6111
1,57579E+12;32,6111
1,57579E+12;32,611
1,57579E+12;32,611
1,57579E+12;32,611
1,57579E+12;32,611
1,57579E+12;32,611
1,57579E+12;32,6109
1,57579E+12;32,6109
1,57579E+12;32,6109
1,57579E+12;32,6109
1,57579E+12;32,6109
1,57579E+12;32,6108
1,57579E+12;32,6108
1,57579E+12;32,6108
1,57579E+12;32,6108
1,57579E+12;32,6108
1,57579E+12;32,6108
1,57579E+12;32,6108
1,57579E+12;32,6108
1,57579E+12;32,6108
1,57579E+12;32,6107
1,57579E+12;32,6107
1,57579E+12;32,6107
1,57579E+12;32,6107
1,57579E+12;32,6107
1,57579E+12;32,6107
1,57579E+12;32,6107
1,57579E+12;32,6107
1,57579E+12;32,6106
1,57579E+12;32,6106
1,57579E+12;32,6106
1,57579E+12;32,6106
1,57579E+12;32,6106
1,57579E+12;32,6106
1,57579E+12;32,6106
1,57579E+12;32,6106
1,57579E+12;32,6106
1,57579E+12;32,6105
1,57579E+12;32,6105
1,57579E+12;32,6105
1,57579E+12;32,6105
1,57579E+12;32,6105
1,57579E+12;32,6105
1,57579E+12;32,6105
1,57579E+12;32,6105
1,57579E+12;32,6105
1,57579E+12;32,6105
1,57579E+12;32,6104
1,57579E+12;32,6104
1,57579E+12;32,6104
1,57579E+12;32,6104
1,57579E+12;32,6104
1,57579E+12;32,6104
1,57579E+12;32,6104
1,57579E+12;32,6104
1,57579E+12;32,6104
1,57579E+12;32,6103
1,57579E+12;32,6103
1,57579E+12;32,6103
1,57579E+12;32,6103
